dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
METRLA,139,202,ranked_response_q4,0.01525769,0.41050000,-8.07365608,2.63600000
METRLA,146,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,146,202,pool_all,0.00505200,0.51100000,-2.85732365,16.00000000
METRLA,146,202,relevance,-0.02310738,0.69300000,-2.30546355,4.00000000
METRLA,146,202,mmr,-0.02688575,0.66750000,-2.90684056,4.00000000
METRLA,146,202,static_utility,0.00594095,0.51250000,-1.16546559,4.00000000
METRLA,146,202,cached_mur,0.00610567,0.47150000,-1.19085777,3.22500000
METRLA,146,202,oracle_static,0.10605091,0.10750000,0.61398196,3.95300000
METRLA,146,202,oracle_greedy,0.11642447,0.00000000,1.00000000,3.80800000
METRLA,146,202,ranked_response_q4,0.01307503,0.46650000,-1.30979252,3.53550000
METRLA,152,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,152,202,pool_all,0.00273502,0.70650000,-2.23671174,16.00000000
METRLA,152,202,relevance,-0.01097185,0.65900000,-0.64393413,4.00000000
METRLA,152,202,mmr,-0.01719393,0.65750000,-1.19443417,4.00000000
METRLA,152,202,static_utility,-0.00828655,0.60950000,-0.93983483,4.00000000
METRLA,152,202,cached_mur,-0.00202841,0.44650000,-0.73979300,1.87900000
METRLA,152,202,oracle_static,0.07989284,0.07100000,0.70160383,3.95150000
METRLA,152,202,oracle_greedy,0.08788151,0.00000000,1.00000000,3.88800000
METRLA,152,202,ranked_response_q4,0.00114074,0.56000000,-0.62157100,3.38100000
METRLA,159,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,159,202,pool_all,0.04332649,0.39550000,-1.02287221,16.00000000
METRLA,159,202,relevance,-0.00258375,0.70400000,-1.02464283,4.00000000
METRLA,159,202,mmr,-0.01044300,0.69500000,-1.21486795,4.00000000
METRLA,159,202,static_utility,0.02872430,0.38250000,-0.37571856,4.00000000
METRLA,159,202,cached_mur,0.02493609,0.43450000,-0.56055892,3.75450000
METRLA,159,202,oracle_static,0.16491054,0.10750000,0.63201201,3.97300000
METRLA,159,202,oracle_greedy,0.17783225,0.00000000,1.00000000,3.82200000
METRLA,159,202,ranked_response_q4,0.03932278,0.29350000,-0.47136727,2.96600000
METRLA,166,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,166,202,pool_all,-0.01220672,0.49050000,-0.88351989,16.00000000
METRLA,166,202,relevance,-0.02746700,0.63300000,-0.54534894,4.00000000
METRLA,166,202,mmr,-0.01312636,0.57050000,-0.51625806,4.00000000
METRLA,166,202,static_utility,-0.00336768,0.49350000,-0.42143908,4.00000000
METRLA,166,202,cached_mur,0.00926662,0.47550000,-0.39731693,3.51300000
METRLA,166,202,oracle_static,0.13318986,0.04250000,0.80810136,3.97700000
METRLA,166,202,oracle_greedy,0.14518383,0.00000000,1.00000000,3.91750000
METRLA,166,202,ranked_response_q4,0.01558946,0.42250000,-0.34285632,2.66300000
METRLA,172,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,172,202,pool_all,0.01818980,0.45000000,-0.89986646,16.00000000
METRLA,172,202,relevance,-0.02767783,0.62250000,-0.69211829,4.00000000
METRLA,172,202,mmr,-0.03095526,0.65100000,-1.23096049,4.00000000
METRLA,172,202,static_utility,0.00711474,0.47150000,-0.52927178,4.00000000
METRLA,172,202,cached_mur,0.01184261,0.43850000,-0.37185249,3.53650000
METRLA,172,202,oracle_static,0.16807172,0.04200000,0.79858196,3.97250000
METRLA,172,202,oracle_greedy,0.17818674,0.00000000,1.00000000,3.93700000
METRLA,172,202,ranked_response_q4,0.02890439,0.29500000,-0.24813993,2.24800000
METRLA,179,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,179,202,pool_all,0.00064399,0.61800000,-2.38538289,16.00000000
METRLA,179,202,relevance,-0.01645256,0.53400000,-0.74964094,4.00000000
METRLA,179,202,mmr,-0.01896880,0.57050000,-1.60925019,4.00000000
METRLA,179,202,static_utility,-0.00656264,0.58700000,-1.05032325,4.00000000
METRLA,179,202,cached_mur,-0.00766456,0.52250000,-0.50227165,2.71150000
METRLA,179,202,oracle_static,0.11377139,0.04750000,0.78923827,3.96650000
METRLA,179,202,oracle_greedy,0.11944815,0.00000000,1.00000000,3.93350000
METRLA,179,202,ranked_response_q4,0.00746943,0.46750000,-0.29703340,3.05000000
METRLA,186,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,186,202,pool_all,-0.00987855,0.56950000,-2.54385042,16.00000000
METRLA,186,202,relevance,-0.01518375,0.51100000,-0.72415709,4.00000000
METRLA,186,202,mmr,-0.01495312,0.55900000,-1.70348418,4.00000000
METRLA,186,202,static_utility,-0.00900047,0.56650000,-1.49855375,4.00000000
METRLA,186,202,cached_mur,-0.00427738,0.48600000,-0.82956827,3.39350000
METRLA,186,202,oracle_static,0.11627385,0.12200000,0.52493095,3.95350000
METRLA,186,202,oracle_greedy,0.13523269,0.00000000,1.00000000,3.86450000
METRLA,186,202,ranked_response_q4,0.00064220,0.33800000,-0.62919998,2.77250000
METRLA,192,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,192,202,pool_all,0.01089490,0.56800000,-2.74071026,16.00000000
METRLA,192,202,relevance,-0.01903239,0.68500000,-0.82328486,4.00000000
METRLA,192,202,mmr,-0.02902573,0.68600000,-1.68353593,4.00000000
METRLA,192,202,static_utility,0.00791618,0.52150000,-1.09597659,4.00000000
METRLA,192,202,cached_mur,0.01411707,0.43900000,-1.28170204,2.42150000
METRLA,192,202,oracle_static,0.13909407,0.10300000,0.64170027,3.95350000
METRLA,192,202,oracle_greedy,0.15349619,0.00000000,1.00000000,3.82250000
